source_id,metric_id,entity,period,period_date,published_at,value,value_unit,change_pct,chain,dimension,source,source_url,knowledge_time_method
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-09,2025-09-29 16:00:00+00:00,2025-10-14 15:59:59+00:00,-5.19,percent,-5.19,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27756,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-10,2025-10-30 16:00:00+00:00,2025-11-10 15:59:59+00:00,11327098.0,TWD thousand,8.084873229668688,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-10,2025-10-30 16:00:00+00:00,2025-11-10 15:59:59+00:00,3601222.0,TWD thousand,39.7622054443745,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-10,2025-10-30 16:00:00+00:00,2025-11-10 15:59:59+00:00,3706423.0,TWD thousand,41.67861202915204,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-10,2025-10-30 16:00:00+00:00,2025-11-18 15:59:59+00:00,24.8,percent,24.8,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27858,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-10,2025-10-30 16:00:00+00:00,2025-11-18 15:59:59+00:00,67.1,percent,67.1,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27857,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-10,2025-10-30 16:00:00+00:00,2025-11-18 15:59:59+00:00,2.2,percent,2.2,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27859,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-10,2025-10-30 16:00:00+00:00,2025-11-12 15:59:59+00:00,12.33,percent,12.33,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27840,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-10,2025-10-30 16:00:00+00:00,2025-11-18 15:59:59+00:00,-10.0,percent,-10.0,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27862,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-11,2025-11-29 16:00:00+00:00,2025-12-10 15:59:59+00:00,11541416.0,TWD thousand,20.42812476033413,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-11,2025-11-29 16:00:00+00:00,2025-12-10 15:59:59+00:00,3521383.0,TWD thousand,39.69684202842667,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-11,2025-11-29 16:00:00+00:00,2025-12-10 15:59:59+00:00,3534352.0,TWD thousand,37.13906122257347,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-11,2025-11-29 16:00:00+00:00,2025-12-22 15:59:59+00:00,27.6,percent,27.6,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27969,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-11,2025-11-29 16:00:00+00:00,2025-12-22 15:59:59+00:00,43.8,percent,43.8,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27968,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-11,2025-11-29 16:00:00+00:00,2025-12-22 15:59:59+00:00,2.8,percent,2.8,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27970,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-11,2025-11-29 16:00:00+00:00,2025-12-17 15:59:59+00:00,11.86,percent,11.86,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27960,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-11,2025-11-29 16:00:00+00:00,2025-12-10 15:59:59+00:00,16.12,percent,16.12,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=27941,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2025-12,2025-12-30 16:00:00+00:00,2026-01-10 15:59:59+00:00,11822372.0,TWD thousand,26.884350946649604,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2025-12,2025-12-30 16:00:00+00:00,2026-01-10 15:59:59+00:00,3688833.0,TWD thousand,25.23269587039305,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2025-12,2025-12-30 16:00:00+00:00,2026-01-10 15:59:59+00:00,3923814.0,TWD thousand,46.57499194060817,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2025-12,2025-12-30 16:00:00+00:00,2026-01-21 15:59:59+00:00,29.1,percent,29.1,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28228,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2025-12,2025-12-30 16:00:00+00:00,2026-01-21 15:59:59+00:00,34.7,percent,34.7,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28227,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2025-12,2025-12-30 16:00:00+00:00,2026-01-21 15:59:59+00:00,5.5,percent,5.5,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28229,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2025-12,2025-12-30 16:00:00+00:00,2026-01-14 15:59:59+00:00,23.95,percent,23.95,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28196,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2025-12,2025-12-30 16:00:00+00:00,2026-01-14 15:59:59+00:00,9.38,percent,9.38,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28197,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2026-01,2026-01-30 16:00:00+00:00,2026-02-10 15:59:59+00:00,12766959.0,TWD thousand,34.47580022943224,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2026-01,2026-01-30 16:00:00+00:00,2026-02-10 15:59:59+00:00,3961154.0,TWD thousand,54.94259797459837,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2026-01,2026-01-30 16:00:00+00:00,2026-02-10 15:59:59+00:00,3720425.0,TWD thousand,44.98222027375907,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2026-01,2026-01-30 16:00:00+00:00,2026-02-24 15:59:59+00:00,29.1,percent,29.1,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28321,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2026-01,2026-01-30 16:00:00+00:00,2026-02-24 15:59:59+00:00,66.7,percent,66.7,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28320,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2026-01,2026-01-30 16:00:00+00:00,2026-02-24 15:59:59+00:00,23.51,percent,23.51,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28322,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2026-01,2026-01-30 16:00:00+00:00,2026-02-11 15:59:59+00:00,29.77,percent,29.77,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28298,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2026-01,2026-01-30 16:00:00+00:00,2026-02-11 15:59:59+00:00,39.06,percent,39.06,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28303,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2026-02,2026-02-27 16:00:00+00:00,2026-03-10 15:59:59+00:00,11600477.0,TWD thousand,16.175827288098986,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2026-02,2026-02-27 16:00:00+00:00,2026-03-10 15:59:59+00:00,3204487.0,TWD thousand,9.999886721454576,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2026-02,2026-02-27 16:00:00+00:00,2026-03-10 15:59:59+00:00,3166126.0,TWD thousand,12.840293857790533,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2026-02,2026-02-27 16:00:00+00:00,2026-03-18 15:59:59+00:00,-2.4,percent,-2.4,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28398,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2026-02,2026-02-27 16:00:00+00:00,2026-03-18 15:59:59+00:00,52.8,percent,52.8,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28399,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2026-02,2026-02-27 16:00:00+00:00,2026-03-18 15:59:59+00:00,-0.34,percent,-0.34,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28396,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2026-02,2026-02-27 16:00:00+00:00,2026-03-10 15:59:59+00:00,11.01,percent,11.01,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28354,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2026-02,2026-02-27 16:00:00+00:00,2026-03-10 15:59:59+00:00,-0.03,percent,-0.03,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28356,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2026-03,2026-03-30 16:00:00+00:00,2026-04-10 15:59:59+00:00,13079019.0,TWD thousand,23.26620570318607,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2026-03,2026-03-30 16:00:00+00:00,2026-04-10 15:59:59+00:00,3939324.0,TWD thousand,25.056277045282904,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2026-03,2026-03-30 16:00:00+00:00,2026-04-10 15:59:59+00:00,4290690.0,TWD thousand,39.034561868531405,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2026-03,2026-03-30 16:00:00+00:00,2026-04-22 15:59:59+00:00,27.9,percent,27.9,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28516,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2026-03,2026-03-30 16:00:00+00:00,2026-04-22 15:59:59+00:00,67.8,percent,67.8,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28517,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2026-03,2026-03-30 16:00:00+00:00,2026-04-22 15:59:59+00:00,23.8,percent,23.8,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28518,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2026-03,2026-03-30 16:00:00+00:00,2026-04-14 15:59:59+00:00,22.87,percent,22.87,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28490,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2026-03,2026-03-30 16:00:00+00:00,2026-04-14 15:59:59+00:00,17.21,percent,17.21,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28489,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2026-04,2026-04-29 16:00:00+00:00,2026-05-10 15:59:59+00:00,13932815.0,TWD thousand,27.63677460986582,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2026-04,2026-04-29 16:00:00+00:00,2026-05-10 15:59:59+00:00,4072319.0,TWD thousand,26.75133939090044,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2026-04,2026-04-29 16:00:00+00:00,2026-05-10 15:59:59+00:00,4450857.0,TWD thousand,39.46653823592818,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2026-04,2026-04-29 16:00:00+00:00,2026-05-18 15:59:59+00:00,10.0,percent,10.0,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28604,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2026-04,2026-04-29 16:00:00+00:00,2026-05-18 15:59:59+00:00,64.1,percent,64.1,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28603,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2026-04,2026-04-29 16:00:00+00:00,2026-05-18 15:59:59+00:00,30.6,percent,30.6,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28605,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2026-04,2026-04-29 16:00:00+00:00,2026-05-13 15:59:59+00:00,17.87,percent,17.87,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28585,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2026-04,2026-04-29 16:00:00+00:00,2026-05-13 15:59:59+00:00,20.67,percent,20.67,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28584,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2026-05,2026-05-30 16:00:00+00:00,2026-06-10 15:59:59+00:00,14059973.0,TWD thousand,32.37498119348985,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2026-05,2026-05-30 16:00:00+00:00,2026-06-10 15:59:59+00:00,4199867.0,TWD thousand,33.02062993597388,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2026-05,2026-05-30 16:00:00+00:00,2026-06-10 15:59:59+00:00,4440287.0,TWD thousand,35.82115712146277,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2026-05,2026-05-30 16:00:00+00:00,2026-06-23 15:59:59+00:00,32.8,percent,32.8,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28723,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2026-05,2026-05-30 16:00:00+00:00,2026-06-23 15:59:59+00:00,58.2,percent,58.2,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28722,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2026-05,2026-05-30 16:00:00+00:00,2026-06-23 15:59:59+00:00,41.9,percent,41.9,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28724,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2026-05,2026-05-30 16:00:00+00:00,2026-06-17 15:59:59+00:00,30.44,percent,30.44,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28699,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2026-05,2026-05-30 16:00:00+00:00,2026-06-17 15:59:59+00:00,25.57,percent,25.57,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=28700,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2026-06,2026-06-29 16:00:00+00:00,2026-07-10 15:59:59+00:00,14897030.0,TWD thousand,36.31065260526493,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2026-06,2026-06-29 16:00:00+00:00,2026-07-10 15:59:59+00:00,4224069.0,TWD thousand,32.26751795790304,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2026-06,2026-06-29 16:00:00+00:00,2026-07-10 15:59:59+00:00,4684331.0,TWD thousand,50.02538145037134,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2026-06,2026-06-29 16:00:00+00:00,2026-07-22 15:59:59+00:00,27.4,percent,27.4,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=500268,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2026-06,2026-06-29 16:00:00+00:00,2026-07-22 15:59:59+00:00,65.3,percent,65.3,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=500267,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2026-06,2026-06-29 16:00:00+00:00,2026-07-22 15:59:59+00:00,45.3,percent,45.3,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=500264,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2026-06,2026-06-29 16:00:00+00:00,2026-07-15 15:59:59+00:00,32.08,percent,32.08,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=500238,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2026-06,2026-06-29 16:00:00+00:00,2026-07-15 15:59:59+00:00,33.43,percent,33.43,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=500243,page_publication_date
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2026-07,2026-07-30 16:00:00+00:00,2026-08-10 15:59:59+00:00,16253637.0,TWD thousand,43.69159138764762,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2026-07,2026-07-30 16:00:00+00:00,2026-08-10 15:59:59+00:00,4548833.0,TWD thousand,35.85228262015483,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2026-07,2026-07-30 16:00:00+00:00,2026-08-10 15:59:59+00:00,5439751.0,TWD thousand,50.24118404310352,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2026-07,2026-07-30 16:00:00+00:00,2026-08-19 15:59:59+00:00,70.6,percent,70.6,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=500352,page_publication_date
tpca_public_industry,ccl_import_yoy,Taiwan PCB industry,2026-07,2026-07-30 16:00:00+00:00,2026-08-19 15:59:59+00:00,68.4,percent,68.4,CCL,market_tightness,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=500351,page_publication_date
tpca_public_industry,pcb_material_revenue_yoy,Taiwan PCB industry,2026-07,2026-07-30 16:00:00+00:00,2026-08-19 15:59:59+00:00,55.1,percent,55.1,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=500353,page_publication_date
tpca_public_industry,pcb_revenue_yoy,Taiwan PCB industry,2026-07,2026-07-30 16:00:00+00:00,2026-08-11 15:59:59+00:00,37.6,percent,37.6,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=500324,page_publication_date
tpca_public_industry,rigid_pcb_export_yoy,Taiwan PCB industry,2026-07,2026-07-30 16:00:00+00:00,2026-08-11 15:59:59+00:00,26.91,percent,26.91,Networking,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=500326,page_publication_date
trendforce_public_dram,dram_contract_ddr4_16gb_sodimm,DDR4 16GB SO-DIMM,2026-07-31,2026-07-31 07:00:00+00:00,2026-07-31 07:00:00+00:00,265.0,USD,16.74,Memory,market_tightness,TrendForce public DRAM price page,https://www.trendforce.com/price/dram/dram_contract,page_last_update
trendforce_public_dram,dram_contract_ddr5_8gb_sodimm,DDR5 8GB SO-DIMM,2026-07-31,2026-07-31 07:00:00+00:00,2026-07-31 07:00:00+00:00,130.0,USD,13.04,Memory,market_tightness,TrendForce public DRAM price page,https://www.trendforce.com/price/dram/dram_contract,page_last_update
mops_abf_monthly_revenue,abf_company_revenue_yoy::3037.TW,欣興,2026-08,2026-08-30 16:00:00+00:00,2026-09-10 15:59:59+00:00,17745519.0,TWD thousand,56.25723917867715,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::3189.TW,景碩,2026-08,2026-08-30 16:00:00+00:00,2026-09-10 15:59:59+00:00,4809631.0,TWD thousand,40.57567965225748,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
mops_abf_monthly_revenue,abf_company_revenue_yoy::8046.TW,南電,2026-08,2026-08-30 16:00:00+00:00,2026-09-10 15:59:59+00:00,5352700.0,TWD thousand,40.59000155490278,ABF,financial_confirmation,FinMind TaiwanStockMonthRevenue (MOPS-derived),https://api.finmindtrade.com/api/v4/data,regulatory_deadline_proxy
tpca_public_industry,ccl_export_yoy,Taiwan PCB industry,2026-08,2026-08-30 16:00:00+00:00,2026-09-23 15:59:59+00:00,41.5,percent,41.5,CCL,physical_throughput,TPCA public industry chart,https://www.tpca.org.tw/web/news_detail.php?menu_no=312&mod_no=184&news_no=500499,page_publication_date
